iter_global,activityType,raw_data_samp_time[ms],binLineWr_time[ms],iterTime_binlineIdx[ms],distLuna [cm],strengthLuna[Amp],tempLuna[Cdeg],mpuAngle[deg],mpuTotGyro[rad/sec],mpuTotAcc[m/s^2],mpu_gyroX[rad/sec],mpu_gyroY[rad/sec],mpu_GyroZ[rad/sec],mpu_accX[m/s^2],mpu_accY[m/s^2],mpu_accZ[m/s^2],vl1_dist[cm],vl2_dist[cm],vl3_dist[cm],VLAngle[deg],fusedAngle[deg],spincount,bucket10,digit,currentTopDir,currentHammerDir,currentSystemMode,currentTopMode,currentHammerMode
1542,4,64554.008,64610.000,14.000,0,0,0.000,270.116,34.735,47.888,-0.962,1.516,-34.688,25.000,39.225,11.387,11.000,42.000,120.000,-57.296,322.552,-50,4,4,0,0,4,0,0
1543,4,64619.527,64620.000,10.000,0,0,0.000,140.005,34.662,46.939,-0.481,0.621,-34.653,24.057,39.225,9.270,8.000,48.000,39.000,167.617,191.699,-50,4,4,0,0,4,0,0
1544,4,64638.543,64639.000,19.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1545,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1546,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1547,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1548,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1549,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1550,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1551,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1552,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1553,4,64638.543,64639.000,0.000,0,0,0.000,102.253,34.644,46.532,-0.236,0.380,-34.641,23.466,39.225,8.715,8.000,91.000,120.000,-57.296,153.947,-50,4,4,0,0,4,0,0
1554,4,64653.148,64656.000,17.000,0,0,0.000,73.272,34.640,46.656,0.050,0.483,-34.636,23.018,39.225,10.410,14.000,44.000,41.000,174.791,125.963,-50,4,4,0,0,4,0,0
1555,4,64673.164,64676.000,20.000,0,0,0.000,33.552,34.643,46.294,0.242,0.824,-34.632,22.192,39.225,10.582,25.000,120.000,59.000,-57.296,86.242,-50,4,4,0,0,4,0,0
1556,4,64693.168,64696.000,20.000,0,0,0.000,353.862,34.650,46.557,0.308,1.175,-34.629,22.285,39.225,11.502,5.000,120.000,81.000,-57.296,46.552,-51,5,5,0,0,4,0,0
1557,4,64713.160,64716.000,20.000,0,0,0.000,314.219,34.646,46.913,0.162,1.669,-34.605,22.505,39.225,12.476,17.000,33.000,75.000,-135.490,4.061,-51,5,5,0,0,4,0,0
1558,4,64733.176,64736.000,20.000,0,0,0.000,274.542,34.644,47.797,-0.087,1.899,-34.591,22.891,39.225,14.897,21.000,42.000,73.000,-143.664,322.224,-51,5,5,0,0,4,0,0
1559,4,64753.148,64756.000,20.000,0,0,0.000,234.965,34.632,48.181,-0.490,1.980,-34.572,24.213,39.225,14.018,14.000,120.000,120.000,-57.296,282.647,-51,5,5,0,0,4,0,0
1560,4,64773.164,64776.000,20.000,0,0,0.000,195.323,34.616,47.899,-0.713,1.858,-34.558,24.464,39.225,12.538,11.000,37.000,18.000,135.079,240.846,-51,5,5,0,0,4,0,0
1561,4,64793.176,64796.000,20.000,0,0,0.000,155.712,34.594,47.715,-0.877,1.666,-34.543,24.727,39.225,11.255,10.000,42.000,120.000,-57.296,201.235,-51,5,5,0,0,4,0,0
1562,4,64813.160,64816.000,20.000,0,0,0.000,116.173,34.554,47.308,-0.795,1.199,-34.524,24.586,39.225,9.744,8.000,81.000,111.000,-163.551,162.392,-51,5,5,0,0,4,0,0
1563,4,64833.148,64836.000,20.000,0,0,0.000,76.646,34.519,47.004,-0.560,0.873,-34.503,24.007,39.225,9.718,14.000,55.000,44.000,164.979,123.706,-51,5,5,0,0,4,0,0
1564,4,64853.176,64856.000,20.000,0,0,0.000,37.062,34.503,46.672,-0.303,0.694,-34.495,23.384,39.225,9.637,22.000,114.000,56.000,141.435,85.269,-51,5,5,0,0,4,0,0
1565,4,64873.172,64877.000,21.000,0,0,0.000,357.544,34.484,46.581,-0.080,0.663,-34.478,22.652,39.225,10.867,4.000,119.000,98.000,170.127,48.238,-52,5,5,0,0,4,0,0
1566,4,64893.164,64896.000,19.000,0,0,0.000,318.055,34.483,46.388,0.178,0.861,-34.472,22.371,39.225,10.616,17.000,120.000,120.000,-57.296,8.750,-52,5,5,0,0,4,0,0
1567,4,64913.176,64916.000,20.000,0,0,0.000,278.535,34.487,46.921,0.183,1.164,-34.467,22.601,39.225,12.335,22.000,31.000,70.000,-130.158,327.241,-52,5,5,0,0,4,0,0
1568,4,64933.160,64936.000,20.000,0,0,0.000,239.066,34.494,47.171,-0.046,1.451,-34.464,22.913,39.225,12.706,19.000,120.000,92.000,-57.296,287.772,-52,5,5,0,0,4,0,0
1569,4,64953.168,64956.000,20.000,0,0,0.000,199.569,34.492,47.163,-0.181,1.689,-34.450,23.027,39.225,12.469,16.000,52.000,26.000,135.608,246.022,-52,5,5,0,0,4,0,0
1570,4,64973.156,64977.000,21.000,0,0,0.000,160.124,34.485,47.521,-0.437,1.680,-34.441,23.384,39.225,13.144,11.000,39.000,49.000,-165.295,206.340,-52,5,5,0,0,4,0,0
1571,4,64993.168,64996.000,19.000,0,0,0.000,120.652,34.462,47.508,-0.660,1.575,-34.420,24.138,39.225,11.650,7.000,61.000,114.000,-150.309,167.724,-52,5,5,0,0,4,0,0
1572,4,65013.172,65016.000,20.000,0,0,0.000,81.206,34.444,47.478,-0.882,1.303,-34.408,24.325,39.225,11.128,12.000,88.000,38.000,139.667,128.505,-52,5,5,0,0,4,0,0
1573,4,65033.156,65036.000,20.000,0,0,0.000,41.834,34.410,47.464,-0.984,1.134,-34.378,24.538,39.225,10.585,15.000,93.000,48.000,144.924,90.250,-52,5,5,0,0,4,0,0
1574,4,65053.168,65056.000,20.000,0,0,0.000,2.418,34.395,47.191,-0.770,0.964,-34.373,24.098,39.225,10.374,10.000,120.000,96.000,-57.296,50.833,-52,5,5,0,0,4,0,0
1575,4,65073.148,65076.000,20.000,0,0,0.000,323.090,34.369,46.865,-0.544,0.870,-34.354,23.609,39.225,10.017,16.000,120.000,47.000,-57.296,11.506,-53,5,5,0,0,4,0,0
1576,4,65093.156,65096.000,20.000,0,0,0.000,283.703,34.374,46.853,-0.370,0.964,-34.358,22.922,39.225,11.454,22.000,18.000,120.000,-57.296,332.118,-53,5,5,0,0,4,0,0
1577,4,65113.152,65116.000,20.000,0,0,0.000,244.355,34.369,46.738,-0.246,1.095,-34.351,22.994,39.225,10.822,21.000,38.000,111.000,-130.240,291.511,-53,5,5,0,0,4,0,0
1578,4,65133.148,65136.000,20.000,0,0,0.000,205.004,34.372,46.942,-0.300,1.265,-34.348,23.138,39.225,11.382,18.000,120.000,120.000,-57.296,252.159,-53,5,5,0,0,4,0,0
1579,4,65153.176,65156.000,20.000,0,0,0.000,165.601,34.363,47.244,-0.421,1.304,-34.336,23.614,39.225,11.650,15.000,44.000,39.000,170.720,211.915,-53,5,5,0,0,4,0,0
1580,4,65173.148,65176.000,20.000,0,0,0.000,126.310,34.363,47.353,-0.650,1.373,-34.330,23.722,39.225,11.873,7.000,54.000,79.000,-160.005,173.172,-53,5,5,0,0,4,0,0
1581,4,65193.168,65196.000,20.000,0,0,0.000,86.936,34.346,47.354,-0.733,1.221,-34.317,24.215,39.225,10.834,9.000,102.000,36.000,136.390,133.850,-53,5,5,0,0,4,0,0
1582,4,65213.156,65216.000,20.000,0,0,0.000,47.646,34.324,47.391,-0.799,1.117,-34.297,24.292,39.225,10.827,13.000,120.000,43.000,-57.296,94.560,-53,5,5,0,0,4,0,0
1583,4,65233.168,65236.000,20.000,0,0,0.000,8.315,34.314,47.162,-0.788,0.903,-34.293,24.181,39.225,10.046,14.000,120.000,79.000,-57.296,55.229,-53,5,5,0,0,4,0,0
1584,4,65253.160,65256.000,20.000,0,0,0.000,329.050,34.296,46.800,-0.492,0.769,-34.284,23.343,39.225,10.331,15.000,26.000,120.000,-57.296,15.964,-54,5,5,0,0,4,0,0
1585,4,65273.156,65276.000,20.000,0,0,0.000,289.778,34.270,46.559,-0.295,0.735,-34.260,23.092,39.225,9.792,22.000,44.000,114.000,-133.236,334.493,-54,5,5,0,0,4,0,0
1586,4,65293.168,65296.000,20.000,0,0,0.000,250.493,34.270,46.292,-0.022,0.869,-34.259,22.386,39.225,10.159,24.000,85.000,120.000,-57.296,295.209,-54,5,5,0,0,4,0,0
1587,4,65313.148,65316.000,20.000,0,0,0.000,211.277,34.274,46.754,-0.021,1.116,-34.256,22.580,39.225,11.724,18.000,36.000,120.000,-57.296,255.992,-54,5,5,0,0,4,0,0
1588,4,65333.156,65336.000,20.000,0,0,0.000,172.007,34.282,46.706,-0.004,1.327,-34.256,22.391,39.225,11.894,17.000,43.000,25.000,137.480,215.137,-54,5,5,0,0,4,0,0
1589,4,65353.164,65356.000,20.000,0,0,0.000,132.756,34.275,47.078,-0.206,1.560,-34.239,22.707,39.225,12.732,6.000,85.000,50.000,153.763,175.444,-54,5,5,0,0,4,0,0
1590,4,65373.148,65376.000,20.000,0,0,0.000,93.550,34.279,47.467,-0.510,1.698,-34.233,23.231,39.225,13.221,8.000,61.000,54.000,173.018,136.974,-54,5,5,0,0,4,0,0
1591,4,65393.168,65396.000,20.000,0,0,0.000,54.296,34.267,47.369,-0.742,1.606,-34.221,23.956,39.225,11.459,14.000,120.000,42.000,-57.296,97.719,-54,5,5,0,0,4,0,0
1592,4,65413.168,65416.000,20.000,0,0,0.000,15.093,34.245,47.609,-0.950,1.343,-34.205,24.835,39.225,10.544,15.000,120.000,63.000,-57.296,58.516,-54,5,5,0,0,4,0,0
1593,4,65433.160,65436.000,20.000,0,0,0.000,335.914,34.233,47.407,-1.025,1.211,-34.197,24.284,39.225,10.913,11.000,120.000,95.000,-57.296,19.338,-55,5,5,0,0,4,0,0
1594,4,65453.176,65456.000,20.000,0,0,0.000,296.714,34.200,46.950,-0.825,0.806,-34.181,23.942,39.225,9.613,19.000,31.000,85.000,-129.826,337.938,-55,5,5,0,0,4,0,0
1595,4,65473.148,65476.000,20.000,0,0,0.000,257.610,34.174,46.802,-0.740,0.697,-34.159,23.540,39.225,9.883,22.000,46.000,120.000,-57.296,298.834,-55,5,5,0,0,4,0,0
1596,4,65493.168,65496.000,20.000,0,0,0.000,218.422,34.172,46.432,-0.427,0.708,-34.162,23.109,39.225,9.124,13.000,45.000,120.000,-57.296,259.647,-55,5,5,0,0,4,0,0
1597,4,65513.156,65516.000,20.000,0,0,0.000,179.296,34.169,46.401,-0.115,0.793,-34.159,22.462,39.225,10.479,18.000,39.000,18.000,120.000,218.510,-55,5,5,0,0,4,0,0
1598,4,65533.148,65536.000,20.000,0,0,0.000,140.175,34.162,46.842,-0.100,1.042,-34.146,22.917,39.225,11.416,8.000,62.000,56.000,174.182,179.285,-55,5,5,0,0,4,0,0
1599,4,65553.148,65556.000,20.000,0,0,0.000,101.050,34.167,46.787,-0.193,1.299,-34.141,22.443,39.225,12.112,7.000,93.000,79.000,171.275,140.782,-55,5,5,0,0,4,0,0
1600,4,65573.148,65576.000,20.000,0,0,0.000,61.920,34.170,46.798,-0.231,1.550,-34.134,22.355,39.225,12.316,15.000,83.000,44.000,145.147,102.522,-55,5,5,0,0,4,0,0
1601,4,65593.156,65596.000,20.000,0,0,0.000,22.804,34.171,47.011,-0.475,1.623,-34.130,23.209,39.225,11.521,22.000,120.000,55.000,-57.296,63.406,-55,5,5,0,0,4,0,0
1602,4,65613.156,65616.000,20.000,0,0,0.000,343.697,34.163,47.465,-0.751,1.531,-34.120,23.966,39.225,11.827,16.000,120.000,98.000,-57.296,24.299,-56,5,5,0,0,4,0,0
1603,4,65633.156,65636.000,20.000,0,0,0.000,304.621,34.139,47.311,-0.861,1.307,-34.103,24.146,39.225,10.803,21.000,18.000,120.000,-57.296,345.223,-56,5,5,0,0,4,0,0
1604,4,65653.156,65656.000,20.000,0,0,0.000,265.543,34.121,47.086,-0.835,1.064,-34.094,24.174,39.225,9.699,15.000,40.000,120.000,-57.296,306.145,-56,5,5,0,0,4,0,0
1605,4,65673.148,65676.000,20.000,0,0,0.000,226.509,34.097,46.966,-0.789,0.901,-34.076,23.748,39.225,10.161,14.000,100.000,120.000,-57.296,267.111,-56,5,5,0,0,4,0,0
1606,4,65693.148,65697.000,21.000,0,0,0.000,187.462,34.085,46.756,-0.584,0.698,-34.073,23.461,39.225,9.852,12.000,42.000,24.000,143.413,226.371,-56,5,5,0,0,4,0,0
1607,4,65713.156,65716.000,19.000,0,0,0.000,148.425,34.063,46.363,-0.250,0.771,-34.053,22.534,39.225,10.156,5.000,50.000,46.000,175.394,187.095,-56,5,5,0,0,4,0,0
1608,4,65733.148,65736.000,20.000,0,0,0.000,109.421,34.052,46.513,-0.138,0.857,-34.041,22.376,39.225,11.140,13.000,95.000,93.000,178.775,148.705,-56,5,5,0,0,4,0,0
1609,4,65753.156,65756.000,20.000,0,0,0.000,70.397,34.060,46.542,-0.173,1.151,-34.040,22.290,39.225,11.432,18.000,27.000,37.000,-148.259,111.722,-56,5,5,0,0,4,0,0
1610,4,65773.172,65776.000,20.000,0,0,0.000,31.361,34.063,46.744,-0.282,1.273,-34.038,22.757,39.225,11.337,7.000,120.000,45.000,-57.296,72.686,-56,5,5,0,0,4,0,0
1611,4,65793.148,65796.000,20.000,0,0,0.000,352.402,34.061,46.812,-0.411,1.427,-34.028,22.781,39.225,11.564,16.000,120.000,82.000,-57.296,33.727,-57,5,5,0,0,4,0,0
1612,4,65813.156,65816.000,20.000,0,0,0.000,313.398,34.058,47.275,-0.713,1.500,-34.018,23.585,39.225,11.832,23.000,28.000,49.000,-130.440,352.220,-57,5,5,0,0,4,0,0
1613,4,65833.164,65836.000,20.000,0,0,0.000,274.410,34.043,47.362,-0.912,1.327,-34.005,24.035,39.225,11.260,18.000,42.000,120.000,-57.296,313.232,-57,5,5,0,0,4,0,0
1614,4,65853.148,65856.000,20.000,0,0,0.000,235.472,34.024,47.308,-0.998,1.136,-33.990,24.229,39.225,10.602,11.000,120.000,120.000,-57.296,274.293,-57,5,5,0,0,4,0,0
1615,4,65873.180,65876.000,20.000,0,0,0.000,196.473,34.004,46.973,-0.907,0.816,-33.982,23.722,39.225,10.254,13.000,34.000,120.000,-57.296,235.295,-57,5,5,0,0,4,0,0
1616,4,65893.148,65896.000,20.000,0,0,0.000,157.592,33.985,46.555,-0.745,0.716,-33.969,23.291,39.225,9.290,7.000,41.000,34.000,168.758,195.861,-57,5,5,0,0,4,0,0
1617,4,65913.148,65916.000,20.000,0,0,0.000,118.667,33.975,46.430,-0.461,0.664,-33.966,22.972,39.225,9.452,9.000,75.000,120.000,-57.296,156.936,-57,5,5,0,0,4,0,0
1618,4,65933.156,65936.000,20.000,0,0,0.000,79.742,33.958,46.379,-0.262,0.707,-33.950,22.640,39.225,9.991,13.000,120.000,49.000,-57.296,118.011,-57,5,5,0,0,4,0,0
1619,4,65953.172,65956.000,20.000,0,0,0.000,40.813,33.967,46.287,-0.115,0.945,-33.954,21.993,39.225,10.961,13.000,120.000,42.000,-57.296,79.082,-57,5,5,0,0,4,0,0
1620,4,65973.148,65976.000,20.000,0,0,0.000,1.950,33.971,46.635,-0.138,1.241,-33.948,22.336,39.225,11.720,12.000,120.000,64.000,-57.296,40.218,-57,5,5,0,0,4,0,0
1621,4,65993.156,65996.000,20.000,0,0,0.000,323.038,33.971,46.906,-0.256,1.448,-33.939,21.952,39.225,13.403,21.000,120.000,79.000,-57.296,1.307,-58,5,5,0,0,4,0,0
1622,4,66013.148,66016.000,20.000,0,0,0.000,284.161,33.973,47.071,-0.497,1.552,-33.934,22.999,39.225,12.170,22.000,25.000,108.000,-121.761,320.745,-58,5,5,0,0,4,0,0
1623,4,66033.148,66036.000,20.000,0,0,0.000,245.290,33.959,47.373,-0.720,1.562,-33.916,23.554,39.225,12.280,11.000,120.000,120.000,-57.296,281.875,-58,5,5,0,0,4,0,0
1624,4,66053.156,66056.000,20.000,0,0,0.000,206.412,33.950,47.196,-0.855,1.380,-33.911,23.717,39.225,11.241,12.000,41.000,19.000,133.373,240.804,-58,5,5,0,0,4,0,0
1625,4,66073.164,66076.000,20.000,0,0,0.000,167.558,33.917,47.075,-0.980,1.134,-33.884,23.779,39.225,10.582,9.000,55.000,120.000,-57.296,201.951,-58,5,5,0,0,4,0,0
1626,4,66088.133,66095.000,19.000,0,0,0.000,138.488,33.920,46.928,-0.888,0.959,-33.894,23.614,39.225,10.295,6.000,95.000,101.000,-176.767,172.880,-58,5,5,0,0,4,0,0
1627,4,66113.180,66116.000,21.000,0,0,0.000,89.890,33.876,46.322,-0.589,0.640,-33.865,23.142,39.225,8.456,16.000,13.000,44.000,-114.967,127.091,-58,5,5,0,0,4,0,0
1628,4,66133.164,66136.000,20.000,0,0,0.000,51.106,33.864,46.364,-0.382,0.610,-33.856,22.544,39.225,10.139,23.000,120.000,55.000,-57.296,88.307,-58,5,5,0,0,4,0,0
1629,4,66153.156,66156.000,20.000,0,0,0.000,12.320,33.861,46.254,-0.218,0.661,-33.854,22.371,39.225,10.017,6.000,120.000,98.000,-57.296,49.521,-58,5,5,0,0,4,0,0
1630,4,66173.180,66176.000,20.000,0,0,0.000,333.500,33.862,46.133,-0.104,0.956,-33.849,22.000,39.225,10.278,17.000,20.000,18.000,139.107,13.270,-59,5,5,0,0,4,0,0
1631,4,66193.148,66196.000,20.000,0,0,0.000,294.766,33.862,46.343,-0.001,1.110,-33.843,21.838,39.225,11.497,22.000,44.000,109.000,-134.074,332.363,-59,5,5,0,0,4,0,0
1632,4,66213.164,66216.000,20.000,0,0,0.000,255.962,33.863,46.558,-0.259,1.366,-33.835,22.170,39.225,11.727,15.000,120.000,116.000,-57.296,293.559,-59,5,5,0,0,4,0,0
1633,4,66233.180,66236.000,20.000,0,0,0.000,217.178,33.856,46.944,-0.414,1.463,-33.822,22.726,39.225,12.191,13.000,36.000,32.000,170.633,253.092,-59,5,5,0,0,4,0,0
1634,4,66253.164,66256.000,20.000,0,0,0.000,178.451,33.852,47.236,-0.625,1.501,-33.812,23.059,39.225,12.687,10.000,43.000,44.000,-178.519,213.708,-59,5,5,0,0,4,0,0
1635,4,66273.148,66276.000,20.000,0,0,0.000,139.741,33.842,47.020,-0.873,1.367,-33.803,23.367,39.225,11.236,9.000,82.000,120.000,-57.296,174.997,-59,5,5,0,0,4,0,0
1636,4,66293.148,66296.000,20.000,0,0,0.000,101.014,33.818,46.910,-0.838,1.152,-33.788,23.626,39.225,10.183,12.000,120.000,36.000,-57.296,136.270,-59,5,5,0,0,4,0,0
1637,4,66313.172,66316.000,20.000,0,0,0.000,62.283,33.795,46.888,-0.838,1.033,-33.769,23.391,39.225,10.616,16.000,120.000,45.000,-57.296,97.540,-59,5,5,0,0,4,0,0
1638,4,66333.156,66336.000,20.000,0,0,0.000,23.612,33.776,46.574,-0.667,0.827,-33.759,23.135,39.225,9.759,10.000,120.000,85.000,-57.296,58.869,-59,5,5,0,0,4,0,0
1639,4,66353.180,66356.000,20.000,0,0,0.000,344.906,33.764,46.400,-0.566,1.003,-33.744,22.055,39.225,11.308,16.000,120.000,120.000,-57.296,20.162,-60,5,5,0,0,4,0,0
1640,4,66373.156,66376.000,20.000,0,0,0.000,306.265,33.765,46.394,-0.444,1.061,-33.745,22.395,39.225,10.592,22.000,26.000,120.000,-57.296,341.521,-60,5,5,0,0,4,0,0
1641,2,66393.156,66396.000,20.000,0,0,0.000,267.604,33.760,46.604,-0.264,1.271,-33.735,22.410,39.225,11.449,23.000,29.000,111.000,-123.498,301.534,-60,5,5,0,0,2,0,0
1642,2,66413.156,66416.000,20.000,0,0,0.000,228.948,33.763,46.706,-0.325,1.359,-33.734,22.494,39.225,11.698,17.000,120.000,120.000,-57.296,262.877,-60,5,5,0,0,2,0,0
1643,2,66433.156,66436.000,20.000,0,0,0.000,190.292,33.760,47.030,-0.503,1.463,-33.724,22.637,39.225,12.677,13.000,40.000,26.000,148.775,222.713,-60,5,5,0,0,2,0,0
1644,2,66453.156,66456.000,20.000,0,0,0.000,151.656,33.761,47.019,-0.690,1.420,-33.724,23.071,39.225,11.830,8.000,57.000,53.000,175.785,183.910,-60,5,5,0,0,2,0,0
1645,2,66473.156,66476.000,20.000,0,0,0.000,113.022,33.743,47.111,-0.940,1.317,-33.704,23.609,39.225,11.111,9.000,96.000,120.000,-57.296,145.277,-60,5,5,0,0,2,0,0
1646,2,66493.172,66496.000,20.000,0,0,0.000,74.384,33.730,46.841,-0.896,1.102,-33.700,23.375,39.225,10.444,12.000,20.000,41.000,-135.490,108.996,-60,5,5,0,0,2,0,0
1647,2,66513.148,66516.000,20.000,0,0,0.000,35.812,33.717,46.643,-0.779,0.879,-33.696,23.382,39.225,9.500,17.000,120.000,60.000,-57.296,70.424,-60,5,5,0,0,2,0,0
1648,2,66533.180,66536.000,20.000,0,0,0.000,357.163,33.684,46.442,-0.600,0.738,-33.671,23.042,39.225,9.342,11.000,120.000,98.000,-57.296,31.775,-61,6,6,0,0,2,0,0
1649,2,66553.156,66556.000,20.000,0,0,0.000,318.610,33.685,46.325,-0.402,0.524,-33.678,22.570,39.225,9.895,21.000,19.000,21.000,-60.000,352.157,-61,6,6,0,0,2,0,0
1650,2,66573.148,66576.000,20.000,0,0,0.000,280.057,33.667,46.096,-0.244,0.612,-33.660,22.175,39.225,9.718,23.000,45.000,120.000,-57.296,313.605,-61,6,6,0,0,2,0,0
1651,2,66593.180,66596.000,20.000,0,0,0.000,241.445,33.664,46.202,-0.047,0.954,-33.651,21.828,39.225,10.932,15.000,82.000,120.000,-57.296,274.992,-61,6,6,0,0,2,0,0
1652,2,66613.172,66616.000,20.000,0,0,0.000,202.900,33.677,46.191,-0.015,1.240,-33.654,21.565,39.225,11.401,17.000,35.000,18.000,122.833,234.175,-61,6,6,0,0,2,0,0
1653,2,66633.148,66636.000,20.000,0,0,0.000,164.382,33.669,46.496,-0.049,1.375,-33.641,21.907,39.225,11.971,10.000,42.000,47.000,-172.846,195.487,-61,6,6,0,0,2,0,0
1654,2,66653.156,66656.000,20.000,0,0,0.000,125.822,33.670,46.924,-0.384,1.586,-33.630,22.338,39.225,12.816,6.000,81.000,79.000,178.659,157.362,-61,6,6,0,0,2,0,0
1655,2,66673.172,66676.000,20.000,0,0,0.000,87.261,33.673,46.942,-0.666,1.659,-33.625,22.860,39.225,11.933,14.000,120.000,40.000,-57.296,118.801,-61,6,6,0,0,2,0,0
1656,2,66693.156,66696.000,20.000,0,0,0.000,48.755,33.663,47.007,-0.893,1.558,-33.616,23.173,39.225,11.578,17.000,120.000,47.000,-57.296,80.295,-61,6,6,0,0,2,0,0
1657,2,66713.156,66716.000,20.000,0,0,0.000,10.255,33.640,47.089,-1.065,1.386,-33.594,23.535,39.225,11.171,10.000,120.000,95.000,-57.296,41.795,-61,6,6,0,0,2,0,0
1658,2,66733.148,66736.000,20.000,0,0,0.000,331.776,33.616,46.683,-0.982,1.043,-33.586,23.408,39.225,9.632,15.000,120.000,51.000,-57.296,3.316,-62,6,6,0,0,2,0,0
1659,2,66753.148,66756.000,20.000,0,0,0.000,293.295,33.595,46.367,-0.700,0.929,-33.575,22.853,39.225,9.436,22.000,27.000,120.000,-57.296,324.835,-62,6,6,0,0,2,0,0
1660,2,66773.180,66776.000,20.000,0,0,0.000,254.778,33.576,46.237,-0.602,0.686,-33.563,22.893,39.225,8.669,17.000,48.000,120.000,-57.296,286.317,-62,6,6,0,0,2,0,0
1661,2,66793.156,66796.000,20.000,0,0,0.000,216.351,33.566,46.167,-0.400,0.685,-33.557,22.134,39.225,10.139,18.000,120.000,120.000,-57.296,247.890,-62,6,6,0,0,2,0,0
1662,2,66813.148,66816.000,20.000,0,0,0.000,177.920,33.563,46.074,-0.115,0.854,-33.552,21.639,39.225,10.767,13.000,42.000,33.000,162.352,208.518,-62,6,6,0,0,2,0,0
1663,2,66833.172,66836.000,20.000,0,0,0.000,139.435,33.561,45.813,-0.105,1.094,-33.543,20.887,39.225,11.131,7.000,56.000,55.000,178.977,170.211,-62,6,6,0,0,2,0,0
1664,2,66853.172,66856.000,20.000,0,0,0.000,101.002,33.565,46.355,-0.196,1.220,-33.542,22.235,39.225,10.760,9.000,96.000,47.000,145.825,132.059,-62,6,6,0,0,2,0,0
1665,2,66873.164,66876.000,20.000,0,0,0.000,62.575,33.564,46.613,-0.394,1.458,-33.530,22.249,39.225,11.794,13.000,120.000,42.000,-57.296,93.633,-62,6,6,0,0,2,0,0
1666,2,66893.180,66896.000,20.000,0,0,0.000,24.129,33.564,46.696,-0.509,1.461,-33.528,22.599,39.225,11.451,15.000,120.000,64.000,-57.296,55.186,-62,6,6,0,0,2,0,0
1667,2,66913.148,66916.000,20.000,0,0,0.000,345.769,33.546,46.891,-0.742,1.375,-33.509,23.123,39.225,11.202,12.000,17.000,91.000,-123.240,14.025,-63,6,6,0,0,2,0,0
